32.944630,0.032912,0.022142,0.010767,4.417652,0.004418,0.066432,49.962500,485.000000,498.000000,0
92.946294,0.092853,0.069722,0.048040,14.521004,0.014521,0.120443,144.129630,541.000000,633.000000,0
70.020244,0.069950,0.052118,0.032284,9.300977,0.009301,0.096393,111.283019,577.000000,619.000000,0
71.710439,0.071639,0.049611,0.042395,13.133486,0.013133,0.114544,118.713725,598.000000,661.000000,0
72.750316,0.072678,0.048358,0.026608,11.423526,0.011424,0.106827,109.308370,534.000000,595.000000,0
103.042616,0.102940,0.077795,0.052826,18.889344,0.018889,0.137370,168.792683,584.000000,690.000000,0
75.066933,0.074992,0.054477,0.034823,10.979618,0.010980,0.104731,115.236486,543.000000,632.000000,0
71.989791,0.071918,0.058011,0.033981,14.253196,0.014253,0.119327,103.248756,457.000000,571.000000,0
86.600916,0.086514,0.064055,0.041231,13.401388,0.013401,0.115707,136.160920,563.000000,644.000000,0
84.591517,0.084507,0.062108,0.042286,13.365688,0.013366,0.115552,130.675676,553.000000,636.000000,0
70.628490,0.070558,0.053255,0.031559,9.764839,0.009765,0.098768,107.515528,528.000000,629.000000,0
83.972520,0.083889,0.062144,0.039963,12.427389,0.012427,0.111423,133.387324,590.000000,677.000000,0
75.135472,0.075060,0.055657,0.037556,10.323412,0.010323,0.101553,120.509804,585.000000,644.000000,0
53.791032,0.053737,0.037208,0.017197,7.628389,0.007628,0.087297,80.245098,514.000000,543.000000,0
58.327530,0.058269,0.039899,0.008059,9.488990,0.009489,0.097363,90.284519,535.000000,614.000000,0
66.687426,0.066621,0.047961,0.030882,9.513308,0.009513,0.097487,104.968553,585.000000,663.000000,0
68.738156,0.068669,0.047659,0.044494,13.040152,0.013040,0.114136,105.231373,567.000000,638.000000,0
84.997871,0.084913,0.064633,0.036542,15.153588,0.015154,0.123038,137.620253,553.000000,672.000000,0
73.035424,0.072962,0.054331,0.042492,11.080115,0.011080,0.105210,120.740426,616.000000,705.000000,0
61.559715,0.061498,0.047939,0.033945,8.538660,0.008539,0.092359,95.000000,548.000000,617.000000,0
58.233995,0.058176,0.047508,0.040520,7.885606,0.007886,0.088757,91.854626,554.000000,643.000000,0
67.119008,0.067052,0.045875,0.021382,10.528973,0.010529,0.102560,106.202532,534.000000,581.000000,0
71.139486,0.071068,0.054581,0.038515,9.700193,0.009700,0.098440,112.656489,573.000000,649.000000,0
106.023932,0.105918,0.079482,0.054312,19.665398,0.019665,0.140163,167.229630,563.000000,645.000000,0
84.993152,0.084908,0.064663,0.042260,13.431038,0.013431,0.115834,133.434211,567.000000,662.000000,0
91.681821,0.091590,0.066854,0.039635,17.072400,0.017072,0.130596,149.967320,603.000000,663.000000,0
74.203277,0.074129,0.054586,0.036008,11.042402,0.011042,0.105030,117.099448,540.000000,635.000000,0
73.197809,0.073125,0.056746,0.049007,11.881752,0.011882,0.108949,106.442177,508.000000,560.000000,0
77.704257,0.077627,0.054525,0.025312,11.382569,0.011383,0.106636,123.123377,584.000000,665.000000,1
71.358718,0.071287,0.056746,0.046982,10.759262,0.010759,0.103675,113.159341,542.000000,636.000000,1
